선거일,선거명,시도명,구시군명,선거구명,소속정당명,성명,성별,생년월일,연령,직업,경력1,경력2
20180613,구·시·군의회의원선거,경상북도,영주시,영주시나선거구,무소속,김병기,남,19580909,59,회사원,(전) 6대 영주시의회의원,(현) 고려건설 부사장
20180613,구·시·군의회의원선거,경상북도,영주시,영주시다선거구,자유한국당,장성태,남,19661120,51,세무사 장성태 사무소 대표,(현)세무사 장성태 사무소 대표,(현) 제7대 영주시의회 의원
20180613,구·시·군의회의원선거,경상북도,영주시,영주시다선거구,무소속,우충무,남,19740323,44,(주)대성종합조경 대표이사,(전)영주청년회의소 회장,(현)영주중학교 학교운영위원장
20180613,구·시·군의회의원선거,경상북도,영주시,영주시라선거구,자유한국당,이상근,남,19681009,49,축산업,(전)이산면새마을지도자부회장,(현)이산면 내림2리 이장
20180613,구·시·군의회의원선거,경상북도,영주시,영주시라선거구,무소속,송명애,여,19560402,62,영주시의회의원,(전)문수면장,(현)영주시의회의원
20180613,구·시·군의회의원선거,경상북도,영주시,영주시마선거구,더불어민주당,장영희,여,19640102,54,영주시도시재생센터 활동가,(전)더불어민주당 영주시위원회 여성위원장,(현)내성천보존회 상임이사
20180613,구·시·군의회의원선거,경상북도,영주시,영주시마선거구,자유한국당,이재형,남,19691015,48,영주시의회의원,(현)영주시의회의원,(전)엘지전자 영주서비스센터 직원
20180613,구·시·군의회의원선거,경상북도,영주시,영주시바선거구,무소속,전풍림,남,19680723,49,주식회사 제일산업포장 대표이사,(현)풍기읍체육회 회장,(전)한국자유총연맹 영주시지회 지회장
20180613,구·시·군의회의원선거,경상북도,영주시,영주시바선거구,무소속,전영탁,남,19630801,54,영주시의회의원,(전)제6대영주시의회의원,(현)제7대영주시의회 부의장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시가선거구,자유한국당,박종운,남,19580207,60,정당인,"(전) 5대, 6대 영천시의회의원",(전) 영천초등학교 총동창회장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시가선거구,무소속,김선태,남,19580923,59,농업,(전)북안면 부면장,(전)서부동.남부동 총무담당
20180613,구·시·군의회의원선거,경상북도,영천시,영천시나선거구,더불어민주당,김병하,남,19621210,55,농업,(현)민주평화통일 영천시협의회 회장,(현)금호읍 체육회 부회장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시나선거구,자유한국당,조영제,남,19550515,63,정당인,(현)영천시 문화원 부원장,(전)재향군인회 영천시회장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시나선거구,무소속,정기택,남,19540907,63,영천시의회의원,"(전)제5대,제6대 영천시의회의원",(현)제7대 영천시의회의원
20180613,구·시·군의회의원선거,경상북도,영천시,영천시다선거구,더불어민주당,조창호,남,19591106,58,정당인,(전)제19대 대통령후보 문재인 조직특보,(현)더불어민주당 영천.청도 지역위원회 을지로위원장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시다선거구,자유한국당,이영기,남,19680322,50,전기공사 기사,(전)사)경상북도청년연합회 회장,(현)자유한국당 영천당협 조직부장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시다선거구,무소속,전종천,남,19600911,57,영천시의회의원,(현)영천시의회의원,(전)자유한국당 여의도연구원 정책자문위원
20180613,구·시·군의회의원선거,경상북도,영천시,영천시라선거구,자유한국당,서정구,남,19591015,58,농업,(전)고경면 청년회 초대회장,(현)고경면 체육회장
20180613,구·시·군의회의원선거,경상북도,영천시,영천시라선거구,자유한국당,이갑균,남,19660811,51,자영업,(전)영천시 청년연합회장,(현)자유한국당 영천시당협 대외협력위원장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시가선거구,자유한국당,최경철,남,19550525,63,상주시의원,(현)상주시의회 부의장,(현)함창새마을금고 이사
20180613,구·시·군의회의원선거,경상북도,상주시,상주시가선거구,자유한국당,황태하,남,19520609,66,상주시의원(정당인),(전)상주시의원 6대(부의장),(현)상주시의원 7대
20180613,구·시·군의회의원선거,경상북도,상주시,상주시나선거구,자유한국당,안창수,남,19640410,54,상주시의원,"(전)5대,6대 상주시의회의원",(현)제7대 상주시의회의원
20180613,구·시·군의회의원선거,경상북도,상주시,상주시나선거구,무소속,김태희,남,19481201,69,상주시의회 의원,(전)상주시기획감사담당관,(현)상주제일병원 병원장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시다선거구,더불어민주당,정길수,남,19520428,66,정당인,(전)KT과장,(현)민주평통자문위원(상주시협의회)
20180613,구·시·군의회의원선거,경상북도,상주시,상주시다선거구,자유한국당,신순단,여,19660617,51,경북대학교 외래교수,(전)상주시의원,(현)경북대학교 외래교수
20180613,구·시·군의회의원선거,경상북도,상주시,상주시다선거구,무소속,임부기,남,19540524,64,상주시의회의원,(전)새상주로타리클럽회장,(현)상주시의회운영위원회위원장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시라선거구,자유한국당,조준섭,남,19561018,61,상주시의회의원,(현) 제7대 상주시의회의원,(현)농업경영인
20180613,구·시·군의회의원선거,경상북도,상주시,상주시라선거구,자유한국당,정재현,남,19570419,61,상주시의원,"(전)4,5,6대 상주시의원",
20180613,구·시·군의회의원선거,경상북도,상주시,상주시마선거구,더불어민주당,이승일,남,19780328,40,한국문화나눔 사회적 협동조합 이사장,(현) 더불어민주당 경북도당 도시발전특별위원회 위원장,(전) 사람사는세상 노무현재단 상주시사무국장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시마선거구,자유한국당,강경모,남,19701201,47,태광건설(주) 대표이사,(현)자유한국당 상주시당원협의회 부위원장,(전) 상주라이온스클럽 회장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시마선거구,무소속,신순화,여,19670215,51,에덴영아전담 어린이집 대표,(현)법무부 상주지역협의회 법사랑 위원,(현)에덴영아전담 어린이집 대표
20180613,구·시·군의회의원선거,경상북도,상주시,상주시바선거구,자유한국당,김동수,남,19650713,52,과수농업,(현)화서면 농업경영인회회장,(현)화서면 체육회부회장
20180613,구·시·군의회의원선거,경상북도,상주시,상주시바선거구,자유한국당,변해광,남,19561018,61,정당인,(현) 상주시의회 의원,(현) 상주농원대표
20180613,구·시·군의회의원선거,경상북도,상주시,상주시바선거구,자유한국당,안경숙,여,19601226,57,상주시의회 의원,(현)상주시의회 총무위원회 총무위원장,(현)진들농산 대표
20180613,구·시·군의회의원선거,경상북도,문경시,문경시가선거구,자유한국당,안직상,남,19580309,60,문경시의회의원,(현)제7대 문경시의회 의원,
20180613,구·시·군의회의원선거,경상북도,문경시,문경시가선거구,무소속,황재용,남,19670813,50,자영업 (옛날영양돌솥쌈밥),(전)문경시 자율방범 연합대장,(전)문경교육청 학교운영위원장 협의회장
20180613,구·시·군의회의원선거,경상북도,문경시,문경시나선거구,자유한국당,진후진,남,19661027,51,AIG어드바이져 문경지점장,(전)점촌5동 통장,(현)자유한국당 문경디지털 부위원장
20180613,구·시·군의회의원선거,경상북도,문경시,문경시나선거구,자유한국당,이상진,남,19490309,69,문경시의원,(현)문경시의회의원,(전)문경시농업기술센터소장
20180613,구·시·군의회의원선거,경상북도,문경시,문경시나선거구,무소속,탁대학,남,19501006,67,상업,"(전)문경시의회 제5대 (전반기), 6대 (후반기) 의장",(현)문경대학교(문경전문대학 졸업) 총동창회장
20180613,구·시·군의회의원선거,경상북도,문경시,문경시다선거구,자유한국당,남기호,남,19690122,49,건설업(세종건설),(현)문경경찰서 자율방범연합대 대장,(현)자유한국당 영순면 운영위원
20180613,구·시·군의회의원선거,경상북도,문경시,문경시다선거구,자유한국당,김인호,남,19540712,63,문경시의회의원,(현)문경시의회의원,
20180613,구·시·군의회의원선거,경상북도,문경시,문경시라선거구,자유한국당,김창기,남,19621129,55,문경시의회의원,(현)문경시의회의원,(현)태창상사 대표
20180613,구·시·군의회의원선거,경상북도,문경시,문경시라선거구,무소속,이승준,남,19610210,57,사업,(전)한나라당 사무국장,(전)문창고등학교 총동창회장
20180613,구·시·군의회의원선거,경상북도,예천군,예천군가선거구,자유한국당,신동은,남,19561126,61,무직,(전)예천읍장,(전)예천군청 기획감사실장
20180613,구·시·군의회의원선거,경상북도,예천군,예천군가선거구,무소속,권도식,남,19580326,60,회사원,(전)예천군축구협회장,(현)예천군축구협회고문
20180613,구·시·군의회의원선거,경상북도,예천군,예천군나선거구,자유한국당,조동인,남,19550418,63,무직,(전)예천동부초등학교 교사,(전)동예천로타리클럽 회장
20180613,구·시·군의회의원선거,경상북도,예천군,예천군나선거구,자유한국당,강영구,남,19761125,41,자영업,(현)자유한국당 중앙당청년위원회 부위원장,(현)자유한국당 예천당협홍보분과위원회 위원장
20180613,구·시·군의회의원선거,경상북도,예천군,예천군다선거구,자유한국당,이형식,남,19650407,53,예천군의회의원,(전)육군중령,(현)예천군의회의원
20180613,구·시·군의회의원선거,경상북도,예천군,예천군다선거구,무소속,정창우,남,19880726,29,회사원,(전)경북전문대학교 제40대 총학생회장,(현)(주)ADT캡스 근무
20180613,구·시·군의회의원선거,경상북도,예천군,예천군라선거구,자유한국당,박종철,남,19650501,53,농업,(전)(사)한국농업경영인 예천군 연합회장,(현)유천면 체육회장
20180613,구·시·군의회의원선거,경상북도,예천군,예천군라선거구,자유한국당,김은수,여,19670210,51,예천군의회의원,(현)제7대 예천군의회의원,(현)용궁면 생활개선회 부회장
20180613,구·시·군의회의원선거,경상북도,경산시,경산시가선거구,더불어민주당,황동희,남,19700525,48,영농법인대표,(전)경산시 4-H연합회 회장,(현)영농법인우림축산대표
20180613,구·시·군의회의원선거,경상북도,경산시,경산시가선거구,자유한국당,박병호,남,19651203,52,상업,(전) 경산로타리37대회장(국제로타리3700지구),(현) 자유한국당경산시당협 서부1동운영위원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시가선거구,정의당,엄정애,여,19710118,47,정당인,(현)경산시의회의원,(현)경산시의무급식운동본부 공동대표
20180613,구·시·군의회의원선거,경상북도,경산시,경산시나선거구,더불어민주당,남광락,남,19810522,37,자영업,(전)더불어민주당 경산지역위 청년위원장,(현)더불어민주당 경북도당 지역개발 특위 위원장
20180613,구·시·군의회의원선거,경상북도,경산시,경산시나선거구,자유한국당,이기동,남,19570804,60,경산시의회 의원,(전)경산시새마을회 회장,(현)경산시의회 의원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시다선거구,자유한국당,박순득,남,19650522,53,자영업(중앙계량공사 대표),(현) 하양읍체육회 회장,(현) 하양초등학교총동창회 회장
20180613,구·시·군의회의원선거,경상북도,경산시,경산시다선거구,자유한국당,강수명,남,19690902,48,정당인,(현)경산시의회의원,(현)하양자율방범대 자문위원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시라선거구,더불어민주당,이경원,남,19760319,42,정당인,(전)더불어민주당 경산시지역위원회 사무국장,(현)노무현재단 경산 운영위원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시라선거구,자유한국당,이성희,여,19711213,46,정당인,(현)바르게살기 경상북도협의회 여성부회장,(현)대한민국 녹색문화 NGO 자문위원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시라선거구,자유한국당,박미옥,여,19620717,55,경산시의회의원,(전)한국걸스카우트 경북연맹 부연맹장,(현)경산시의회의원
20180613,구·시·군의회의원선거,경상북도,경산시,경산시마선거구,더불어민주당,양재영,남,19640814,53,자영업(광고회사 싸인테크),(전) 프라임컴퓨터학원장,(현) 더불어민주당 경북도당 대변인
20180613,구·시·군의회의원선거,경상북도,경산시,경산시마선거구,자유한국당,김봉희,남,19661004,51,정당인,(전)경산시 동부동체육회 회장,(전)(사)한국농업경영인경산시연합회 회장
20180613,구·시·군의회의원선거,경상북도,경산시,경산시마선거구,자유한국당,이철식,남,19670207,51,정치인(경산시의회 의원),(전) 한국농업경영인 경산시연합회장,(현) 경산시의회 산업건설위원회 위원장
20180613,구·시·군의회의원선거,경상북도,청도군,청도군가선거구,더불어민주당,이경동,남,19610801,56,농업,(전)민주평화통일 자문회의 수성구 자문위원,(현)더불어민주당 중소기업특별위원회 자문위원
20180613,구·시·군의회의원선거,경상북도,청도군,청도군가선거구,자유한국당,박기호,남,19621129,55,자영업,(전)대구일보 부장,(현)청도군사회복지사협회장
20180613,구·시·군의회의원선거,경상북도,청도군,청도군가선거구,무소속,전종율,남,19660321,52,무직,(전)청도군자원봉사센타 사무국장,(전)청도군새마을회 사무국장
20180613,구·시·군의회의원선거,경상북도,청도군,청도군나선거구,자유한국당,박재성,남,19651215,52,정당인,"(전)민선 제3,4,5기 청도군수 비서실장",(전)청도축협 상임이사
20180613,구·시·군의회의원선거,경상북도,청도군,청도군나선거구,자유한국당,김수태,남,19630203,55,자영업,(전)경북농공단지 협의회 회장,(현)영농 대표이사
20180613,구·시·군의회의원선거,경상북도,청도군,청도군나선거구,무소속,김효태,남,19590427,59,농업,(현)청도군 장애인협회 후원회장,(전)청도군 BBS 지회장
20180613,구·시·군의회의원선거,경상북도,고령군,고령군가선거구,자유한국당,배철헌,남,19670128,51,고령예마을(농어촌체험휴양마을) 사무국장,(전)자유한국당 고령군운영위원회 사무국장,(현)고령예마을 사무국장
20180613,구·시·군의회의원선거,경상북도,고령군,고령군가선거구,무소속,성원환,남,19590328,59,자영업,(전)고령군자원봉사센터소장,(현)대가야읍 발전협의회 회장
20180613,구·시·군의회의원선거,경상북도,고령군,고령군나선거구,자유한국당,나인엽,남,19621208,55,주식회사 삼영건설 대표이사,(전)3700지구 고령로타리클럽회장,(현)대한전문건설협회 경상북도회 운영위원
20180613,구·시·군의회의원선거,경상북도,고령군,고령군나선거구,자유한국당,이달호,남,19580205,60,고령군의원,(전)고령군 새마을 군협의회장,(현)고령군의회의원
20180613,구·시·군의회의원선거,경상북도,고령군,고령군다선거구,자유한국당,김명국,남,19710127,47,농업,(전)JCI 청년회의소 회장 역임,(현)자유한국당 경북도당 청년부 위원장
20180613,구·시·군의회의원선거,경상북도,고령군,고령군다선거구,자유한국당,김선욱,남,19590116,59,동양자동차해체재활용업 대표,(현) 동양자동차 해체 재활용산업 대표,(현)고령성주칠곡 당협 고령군운영위원장
20180613,구·시·군의회의원선거,경상북도,성주군,성주군가선거구,자유한국당,김성우,남,19640522,54,외식업(왕가한정식) 대표,(현)사)성주군 외식업지부 부지부장,"(전)사)청우회 회장(29,30,31대)"
20180613,구·시·군의회의원선거,경상북도,성주군,성주군가선거구,무소속,도희재,남,19701021,47,축산업,(현)(사)한국농업경영인 성주읍회 수석부회장,(전)성주군학교운영위원장 협의회장
20180613,구·시·군의회의원선거,경상북도,성주군,성주군가선거구,무소속,김경호,남,19590527,59,농업,(전)성주군 농정과장,(전)성주군 선남면장
20180613,구·시·군의회의원선거,경상북도,성주군,성주군나선거구,자유한국당,배재만,남,19610715,56,정당인,(현)성주군의회의장,(현)성주군의회의원
20180613,구·시·군의회의원선거,경상북도,성주군,성주군나선거구,무소속,김영래,남,19531020,64,자영업(벌목업),(현)수륜농협 감사,(전)성주군의회 부의장
20180613,구·시·군의회의원선거,경상북도,성주군,성주군다선거구,자유한국당,전수곤,남,19610826,56,농업,(전)초전면 이장상록회 회장,(전)초전면농업경영인회 회장
20180613,구·시·군의회의원선거,경상북도,성주군,성주군다선거구,무소속,구교강,남,19590223,59,농업,(전)성주군 의용소방대 연합회장,(현)자연사랑 성주 지회장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군가선거구,더불어민주당,최연준,남,19660806,51,농업,(현)더불어민주당 경북도당 소상공인특별위원장,(전)한국국토정보공사(지적공사) 20여년 근무
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군가선거구,자유한국당,한향숙,여,19640415,54,칠곡군의회의원,(현)칠곡군의회의원,(현)자유한국당 중앙당 지방자치위원
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군나선거구,더불어민주당,이상승,남,19710921,46,자영업,(현)바르게살기운동 칠곡군협의회 운영위원,(전)청년협의회 칠곡군연합회 31대회장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군나선거구,자유한국당,김세균,남,19601202,57,자영업,(현)칠곡군의회의원,(전)경상북도의용소방대연합회 부회장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군다선거구,더불어민주당,이창훈,남,19860113,32,농업,(전)칠곡군 4H 연합회 회장,(현)한농대 동문회 경북지부 부회장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군다선거구,자유한국당,이재호,남,19560415,62,칠곡군의회의원,(현)제7대 칠곡군의회의원 (산업건설위원장),(현)광학당서점 대표
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군다선거구,자유한국당,장세학,남,19630525,55,정당인(칠곡군의회의원),(전) 칠곡군의회 7대 전반기 의장,(전) 북삼읍 청년협의회 회장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군라선거구,더불어민주당,구정회,남,19740529,44,자영업,(현) 석적사회복지사협회 회장,(현) 석적읍 성곡리 이장
20180613,구·시·군의회의원선거,경상북도,칠곡군,칠곡군라선거구,자유한국당,심청보,남,19620228,56,청보물류(주) 대표이사,(현)석적읍 농협산악회 회장,(현)석적읍 체육회 부회장
20180613,구·시·군의회의원선거,경상북도,군위군,군위군가선거구,자유한국당,박운표,남,19550304,63,축산업,"(전) 군위군의원(의원, 의장)",(현) 대구지방검찰청의성지청 범죄예방위원
20180613,구·시·군의회의원선거,경상북도,군위군,군위군가선거구,자유한국당,홍복순,여,19560330,62,정당인,(현) 군위군의회의원,(전) 군위군청 도시새마을과장
20180613,구·시·군의회의원선거,경상북도,군위군,군위군가선거구,무소속,김정애,여,19560708,61,군의원,(현) 군위군의회의원,(현) 민주평화통일자문회의 군위군협의회위원
20180613,구·시·군의회의원선거,경상북도,군위군,군위군나선거구,자유한국당,심칠,남,19391015,78,군위군의원,(전)공무원,(현)군의원
20180613,구·시·군의회의원선거,경상북도,군위군,군위군나선거구,자유한국당,박수현,남,19600626,57,농업,(전) 우보면 청년회장,(전) 군위군 공무원
20180613,구·시·군의회의원선거,경상북도,군위군,군위군나선거구,무소속,이연백,남,19790217,39,농업,(현) 농업 경영인,(전) 군위군 4-H 연합회 회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군가선거구,더불어민주당,지무진,남,19640627,53,교육서비스업,(전)의성군민신문 대표,(현)더불어민주당 경북도당 노인복지 특별위원장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군가선거구,자유한국당,황무용,남,19520625,65,대성조경 주식회사 대표이사,(전)의성로타리클럽 회장,(현)의성군산림조합산악회 회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군가선거구,자유한국당,배광우,남,19580901,59,의성군의회의원,(현)의성군의회의원,(전)민주평화통일자문회의의성군협의회 회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군나선거구,자유한국당,김영수,남,19541101,63,의성군의회의원,(현)제7대 의성군의회 부의장,(현)의성 금성중학교 총동창회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군나선거구,무소속,김광호,남,19530404,65,무직,(전)제6대 의성군의회의원,(현)가음면발전협의회회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군다선거구,자유한국당,김진수,남,19590110,59,축산업,(전)새누리당 안평면 협의회장,(현)의성군의회 산업건설위원장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군다선거구,자유한국당,김동준,남,19610321,57,의성군의회의원,(현)의성군의회의원,(현)의성마늘김동준한우대표
20180613,구·시·군의회의원선거,경상북도,의성군,의성군라선거구,자유한국당,변영송,남,19691220,48,주식회사 경인건설 대표이사,(전)의성군 건설협회 회장,(현)의성군 체육회 이사
20180613,구·시·군의회의원선거,경상북도,의성군,의성군라선거구,무소속,이충원,남,19640312,54,영농조합법인 대표이사,(현)참그린비료 대표이사,(현)경북유기질비료협회 회장
20180613,구·시·군의회의원선거,경상북도,의성군,의성군마선거구,자유한국당,서용환,남,19640214,54,의성군의회의원,(전)제6대 의성군의회의원,(현)제7대 의성군의회의원
20180613,구·시·군의회의원선거,경상북도,의성군,의성군마선거구,무소속,최훈식,남,19590622,58,농업,(전)다인농업협동조합 비상근이사,(현)밀성권역운영위원회 영농조합법인 대표이사
20180613,구·시·군의회의원선거,경상북도,청송군,청송군가선거구,더불어민주당,윤동탁,남,19590324,59,주식회사 덕성건설 대표이사,(현) 학교법인 청경학원 이사,(현)민주평화통일 청송군 협의회 위원
20180613,구·시·군의회의원선거,경상북도,청송군,청송군가선거구,자유한국당,심상휴,남,19570707,60,자영업,(전)한국외식업청송군지부 사무국장,(현)청송군체육회 부회장
20180613,구·시·군의회의원선거,경상북도,청송군,청송군가선거구,무소속,이광호,남,19570413,61,청송군의회의원,(전)청송군지방행정사무관 명퇴,(현)청송군의회의원
20180613,구·시·군의회의원선거,경상북도,청송군,청송군나선거구,자유한국당,정미진,여,19680218,50,청송군의회의원,(전)사단법인 녹색어머니중앙회장,(현)제7대 청송군의회의원
20180613,구·시·군의회의원선거,경상북도,청송군,청송군나선거구,자유한국당,권태준,남,19600303,58,농업,(전) 청송군 농업경영인 군회장,(현) 청송군의회의원
20180613,구·시·군의회의원선거,경상북도,청송군,청송군나선거구,무소속,현시학,남,19650707,52,청송군의회의원,(현)경북북부연구원 이사,(현)제7대 청송군의회의원
20180613,구·시·군의회의원선거,경상북도,영양군,영양군가선거구,자유한국당,오창옥,여,19610810,56,영양군의회의원,(전)영양군여성단체협의회 부회장,(현)영양군의회 부의장
20180613,구·시·군의회의원선거,경상북도,영양군,영양군가선거구,자유한국당,김형민,남,19520819,65,영양군의회의원,(전)(사)한국농업기술자협회 영양군 지회장,(전)(사)한국농업경영인 영양군 회장
20180613,구·시·군의회의원선거,경상북도,영양군,영양군가선거구,무소속,장영호,남,19600722,57,영양군의회의원,(전)영양군자율방범연합대장,(현)영양군의회의원
20180613,구·시·군의회의원선거,경상북도,영양군,영양군나선거구,더불어민주당,홍현국,남,19590412,59,농업,(현) 바르게살기운동영양군협의회 석보면 위원장,(현) 남영양농협 이사
20180613,구·시·군의회의원선거,경상북도,영양군,영양군나선거구,자유한국당,홍점표,남,19700415,48,건설업 대표이사,(전)입암애향청년회장 9대~10대 회장 역임,(현)입암면 지역사회 보장협의체 위원
20180613,구·시·군의회의원선거,경상북도,영양군,영양군나선거구,무소속,김석현,남,19690825,48,영남농약사 대표,(전)영양청년회의소 회장,(현)경상북도주민참여예산협의회농수산해양환경분야위원
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군가선거구,더불어민주당,남영래,남,19690917,48,정당인,(현)지와이전력(주) 영덕지사장,(현)더불어민주당 영덕경제발전위원회 특별위원장
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군가선거구,자유한국당,김은희,여,19610408,57,영덕군의회 의원,(현)영덕군의회 의원,(전)드림하우스봉사단체 회장
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군가선거구,무소속,하병두,남,19560104,62,영덕군의회 의원,(전)제6대영덕군의회후반기부의장,(전)강구애향청년회장
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군나선거구,자유한국당,손덕수,남,19580305,60,영덕군채소영농조합법인대표,(전)영해면농업경영인회장,(현)사)영해3.18독립만세운동기념사업회회장
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군나선거구,자유한국당,조상준,남,19621227,55,자영업(서울우유영덕고객센터),(현)자유한국당 경북도당 부위원장,(전)영덕군청공무원직장협의회장(3선)
20180613,구·시·군의회의원선거,경상북도,영덕군,영덕군나선거구,자유한국당,김일규,남,19621117,55,농업,(전)영덕군민주평통간사,(현)경북북부발전위원회 위원
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군가선거구,자유한국당,김상희,여,19671027,50,봉화군의회 의원,(현)제 7대 봉화군의회 의원,(현)자유한국당 중앙당 교육문화분과 위원
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군가선거구,무소속,조병두,남,19610130,57,자영업,(전)봉화군새마을지회 사무국장,(현)무궁화관광여행사 이사
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군나선거구,자유한국당,황재현,남,19610310,57,봉화군의회의원,(전)제7대 봉화군의회 전반기 의장,(현)봉화군의회의원
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군나선거구,무소속,박동교,남,19670318,51,교동건설(주) 대표이사,(전)봉화라이온스클럽 회장,(현)교동건설(주)대표이사
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군다선거구,자유한국당,엄기섭,남,19640503,54,자영업,(전)춘양라이온스클럽회장,(현)자유한국당 경북도당부위원장
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군다선거구,자유한국당,김제일,남,19630410,55,농업,(현)봉화군의회 의장,(현)한국수목원 관리원 비상임이사
20180613,구·시·군의회의원선거,경상북도,봉화군,봉화군다선거구,무소속,권영준,남,19610111,57,봉화군의회의원,(전)봉화군의회 부의장,(전)봉화군장애인협회 회장
20180613,구·시·군의회의원선거,경상북도,울진군,울진군가선거구,자유한국당,장선용,남,19610411,57,무직,(전) 울진군청 민원실 민원팀장,"(전) 울진중/고등학교 총동창회 사무처장, 부회장"
20180613,구·시·군의회의원선거,경상북도,울진군,울진군가선거구,무소속,장시원,남,19710106,47,울진군의회의원,(현) 울진군의회 부의장,(전) 포항mbc라디오 '즐거운 오후2시' 작가
20180613,구·시·군의회의원선거,경상북도,울진군,울진군나선거구,자유한국당,장유덕,남,19710301,47,울진군의회의원,(현)울진군의회 원전특별위원회 위원장,(현)울진범군민대책위원회 상임공동대표
20180613,구·시·군의회의원선거,경상북도,울진군,울진군나선거구,무소속,김창오,남,19631020,54,울진군의회의원,(현)울진군의회 제7대후반기의장,(전)죽변면청년회 제22대회장
20180613,구·시·군의회의원선거,경상북도,울진군,울진군다선거구,무소속,황유성,남,19630402,55,울진군의회의원,(현)울진군의회의원,(현)학고을관광농원 대표
20180613,구·시·군의회의원선거,경상북도,울진군,울진군다선거구,무소속,이세진,남,19490121,69,무직,(전)울진군 의회 의장,(현)울진군 원전지원금 심의위원
20180613,구·시·군의회의원선거,경상북도,울진군,울진군다선거구,무소속,김정희,남,19650413,53,자영업,(전)남울진 후포면 JCI회장,(현)바르게살기운동위원회 후포면 청년회장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시가선거구,더불어민주당,최은하,여,19770710,40,정당인,(전)더불어민주당 창원의창지역위원회 무상급식지키기수임인,(현)더불어민주당 창원의창지역위원회 여성위부위원장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시가선거구,더불어민주당,김장하,남,19560520,62,자영업,(현)창원시의회의원,(전)더불어민주당 경상남도당 지방자치위원장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시가선거구,자유한국당,권성현,남,19600410,58,농업인,(전)북면파출소 생활안전협의회 위원장,(현)북면지역사회보장협의체 부위원장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시가선거구,자유한국당,백태현,남,19550708,62,동창원농협 비상근 감사,(현) 자유한국당 창원시 의창구 당원협의회 수석부위원장,(전) 창원시 주민자치위원장 협의회 회장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시나선거구,더불어민주당,김우겸,남,19880725,29,고산컨설팅 이사,(현)더불어민주당 경남도당 청년자치시대 특별위원장,(현)더불어민주당 창원시 의창구 지역위원회 디지털소통위원장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시나선거구,더불어민주당,주철우,남,19661206,51,창원시의회의원,(현)창원시의회의원,(전)민주당 경상남도당 정책실장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시나선거구,자유한국당,구점득,여,19660402,52,창원학원 원장,(전)팔용동 주민자치위원,(현)의창구 소상공인연합회 부회장
20180613,구·시·군의회의원선거,경상남도,창원시의창구,창원시다선거구,더불어민주당,공창섭,남,19680220,50,창원시의회의원,(현)창원시의회의원,(전)19대 대통령선거 문재인후보 의창구 총괄본부장
